date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:10:47	122613/122613	---M--	200	added ('OK')	image/jpeg	etag:%22057877aef2dd31:0%22	https://www.cpsgaya.edu.in/images/f6.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/f6.jpg	(from https://www.cpsgaya.edu.in/transport)
10:10:48	58626/58626	---M--	200	added ('OK')	image/jpeg	etag:%220adb624f72dd31:0%22	https://www.cpsgaya.edu.in/images/act1.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/act1.jpg	(from https://www.cpsgaya.edu.in/art-craft)
10:10:49	45315/45315	---M--	200	added ('OK')	image/jpeg	etag:%22425c369298dd41:0%22	https://www.cpsgaya.edu.in/images/activities-photo/22.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/activities-photo/22.jpg	(from https://www.cpsgaya.edu.in/art-craft)
10:10:50	52061/52061	---M--	200	added ('OK')	image/jpeg	etag:%2276b6fba0288dd41:0%22	https://www.cpsgaya.edu.in/images/activities-photo/21.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/activities-photo/21.jpg	(from https://www.cpsgaya.edu.in/art-craft)
10:10:51	89781/89781	---M--	200	added ('OK')	image/jpeg	etag:%22086ca511e2ed31:0%22	https://www.cpsgaya.edu.in/images/art2.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/art2.jpg	(from https://www.cpsgaya.edu.in/cultural)
10:10:52	86943/86943	---M--	200	added ('OK')	image/jpeg	etag:%220d95c1a202ed31:0%22	https://www.cpsgaya.edu.in/images/art3.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/art3.jpg	(from https://www.cpsgaya.edu.in/sports)
10:10:53	29757/29757	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Dec%202023%2004:40:56%20GMT	https://www.cpsgaya.edu.in/gallery/annual-function-33	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/gallery/annual-function-33.html	(from https://www.cpsgaya.edu.in/gallery-category)
10:10:54	29757/29757	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Dec%202023%2004:40:56%20GMT	https://www.cpsgaya.edu.in/gallery/annual-function-34	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/gallery/annual-function-34.html	(from https://www.cpsgaya.edu.in/gallery-category)
10:10:55	29757/29757	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Dec%202023%2004:40:58%20GMT	https://www.cpsgaya.edu.in/gallery/annual-function-35	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/gallery/annual-function-35.html	(from https://www.cpsgaya.edu.in/gallery-category)
10:10:57	29757/29757	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Dec%202023%2004:41:00%20GMT	https://www.cpsgaya.edu.in/gallery/annual-function-36	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/gallery/annual-function-36.html	(from https://www.cpsgaya.edu.in/gallery-category)
10:10:58	29757/29757	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Dec%202023%2004:41:01%20GMT	https://www.cpsgaya.edu.in/gallery/annual-function-37	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/gallery/annual-function-37.html	(from https://www.cpsgaya.edu.in/gallery-category)
10:11:00	29757/29757	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Dec%202023%2004:41:03%20GMT	https://www.cpsgaya.edu.in/gallery/annual-function-38	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/gallery/annual-function-38.html	(from https://www.cpsgaya.edu.in/gallery-category)
10:11:00	29757/29757	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Dec%202023%2004:41:03%20GMT	https://www.cpsgaya.edu.in/gallery/annual-function-39	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/gallery/annual-function-39.html	(from https://www.cpsgaya.edu.in/gallery-category)
10:11:03	29757/29757	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Dec%202023%2004:41:05%20GMT	https://www.cpsgaya.edu.in/gallery/annual-function-40	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/gallery/annual-function-40.html	(from https://www.cpsgaya.edu.in/gallery-category)
10:11:04	29757/29757	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Dec%202023%2004:41:07%20GMT	https://www.cpsgaya.edu.in/gallery/annual-function-41	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/gallery/annual-function-41.html	(from https://www.cpsgaya.edu.in/gallery-category)
10:11:05	75779/75779	---M--	200	added ('OK')	image/jpeg	etag:%229c6b345cb2e8d61:0%22	https://www.cpsgaya.edu.in/images/media/17.jpeg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/media/17.jpg	(from https://www.cpsgaya.edu.in/media-gallery)
10:11:06	70292/70292	---M--	200	added ('OK')	image/jpeg	etag:%22e1e4cf2eb2e8d61:0%22	https://www.cpsgaya.edu.in/images/media/16.jpeg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/media/16.jpg	(from https://www.cpsgaya.edu.in/media-gallery)
10:11:07	70184/70184	---M--	200	added ('OK')	image/jpeg	etag:%223710c327b2e8d61:0%22	https://www.cpsgaya.edu.in/images/media/15.jpeg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/media/15.jpg	(from https://www.cpsgaya.edu.in/media-gallery)
10:11:08	79923/79923	---M--	200	added ('OK')	image/jpeg	etag:%22cfb0cb20b2e8d61:0%22	https://www.cpsgaya.edu.in/images/media/14.jpeg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/media/14.jpg	(from https://www.cpsgaya.edu.in/media-gallery)
10:11:08	179869/179869	---M--	200	added ('OK')	image/jpeg	etag:%22dbaab08ffd9cd41:0%22	https://www.cpsgaya.edu.in/images/media/13.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/media/13.jpg	(from https://www.cpsgaya.edu.in/media-gallery)
10:11:09	256604/256604	---M--	200	added ('OK')	image/jpeg	etag:%22c2b0e22b278dd41:0%22	https://www.cpsgaya.edu.in/images/media/11.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/media/11.jpg	(from https://www.cpsgaya.edu.in/media-gallery)
10:11:09	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Dec%202023%2004:41:12%20GMT	https://www.cpsgaya.edu.in/images/comment-img1.jpg	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/comment-img1.d6.delayed	(from https://www.cpsgaya.edu.in/notice-and-notifications)
10:11:11	752152/752152	---M--	200	added ('OK')	application/pdf	etag:%22f87f795128d7d91:0%22	https://www.cpsgaya.edu.in/images/notice-and-notifications/examination-scheduled-2208.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/notice-and-notifications/examination-scheduled-2208.pdf	(from https://www.cpsgaya.edu.in/notice-and-notifications)
10:11:15	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Dec%202023%2004:41:18%20GMT	https://www.cpsgaya.edu.in/POST	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/POST.db.delayed	(from https://www.cpsgaya.edu.in/WebResource.axd?d=TajwccdJRRXlgzZ7pCEFBX6WiULY23ruDGVOW8tKQophT85svwDKbsEmXGFRXTj1lkEf6K4rbYDqL-qcwiCs56nZXOpEdFfDK5L3UgD0K241&t=637290955350350503)
10:11:16	741801/741801	---M--	200	added ('OK')	application/pdf	etag:%228bbb701c29d7d91:0%22	https://www.cpsgaya.edu.in/images/notice-and-notifications/examination-schedule-2209.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/notice-and-notifications/examination-schedule-2209.pdf	(from https://www.cpsgaya.edu.in/notice-and-notifications)
10:11:18	679955/679955	---M--	200	added ('OK')	application/pdf	etag:%225eced0e2bd7d91:0%22	https://www.cpsgaya.edu.in/images/notice-and-notifications/examination-schedule-2211.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/notice-and-notifications/examination-schedule-2211.pdf	(from https://www.cpsgaya.edu.in/notice-and-notifications)
10:11:20	749531/749531	---M--	200	added ('OK')	application/pdf	etag:%225ae3cbf42ad7d91:0%22	https://www.cpsgaya.edu.in/images/notice-and-notifications/examination-schedule-2210.pdf	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/images/notice-and-notifications/examination-schedule-2210.pdf	(from https://www.cpsgaya.edu.in/notice-and-notifications)
10:11:20	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Dec%202023%2004:41:20%20GMT	https://www.cpsgaya.edu.in/AppleWebKit/	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/AppleWebKit/index.html	(from https://www.cpsgaya.edu.in/ScriptResource.axd?d=p1vEY56ln1GRamk6W_3NlueKTH9938ah-vzwgfmbF1vA4dEaSIWuugyLSD-NhuNuQesEzVFgEDDIjknJ8cF2rapud08vVnfxoChAWzorxpeLQhFHNN3568sazCMOITE8_lF__hshosXjtDzfUl8d030An0LaLE-k_5subk-ehzU1&t=ffffffffce034dab)
10:11:20	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Dec%202023%2004:41:22%20GMT	https://www.cpsgaya.edu.in/Firefox/	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/Firefox/index.html	(from https://www.cpsgaya.edu.in/ScriptResource.axd?d=p1vEY56ln1GRamk6W_3NlueKTH9938ah-vzwgfmbF1vA4dEaSIWuugyLSD-NhuNuQesEzVFgEDDIjknJ8cF2rapud08vVnfxoChAWzorxpeLQhFHNN3568sazCMOITE8_lF__hshosXjtDzfUl8d030An0LaLE-k_5subk-ehzU1&t=ffffffffce034dab)
10:11:20	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Dec%202023%2004:41:23%20GMT	https://www.cpsgaya.edu.in/Opera/	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/Opera/index.html	(from https://www.cpsgaya.edu.in/ScriptResource.axd?d=p1vEY56ln1GRamk6W_3NlueKTH9938ah-vzwgfmbF1vA4dEaSIWuugyLSD-NhuNuQesEzVFgEDDIjknJ8cF2rapud08vVnfxoChAWzorxpeLQhFHNN3568sazCMOITE8_lF__hshosXjtDzfUl8d030An0LaLE-k_5subk-ehzU1&t=ffffffffce034dab)
10:11:20	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Dec%202023%2004:41:24%20GMT	https://www.cpsgaya.edu.in/MicrosoftAjaxWebForms.js	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/MicrosoftAjaxWebForms.dc.delayed	(from https://www.cpsgaya.edu.in/ScriptResource.axd?d=irCPvTmp11IJGJaZm7vUDlfD62cGyKAfTE8KBwN6fE7-DmmJr5uHfbLhgMIewsoLxVWm5sUcI4qTIfAJrYWu0xosgc6F0Ovy7WNwW7M5YMGPgQDBYKnKZjzrZqK0lGUW17scd1Su1FtYG2HY3KR6qLlgmbTD9LDNC9skuGK621rnRNbNPA_jZe-ozNx53VcY0&t=ffffffffce034dab)
10:11:22	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Dec%202023%2004:41:25%20GMT	https://www.cpsgaya.edu.in/MicrosoftAjaxSerialization.js	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/MicrosoftAjaxSerialization.dd.delayed	(from https://www.cpsgaya.edu.in/ScriptResource.axd?d=irCPvTmp11IJGJaZm7vUDlfD62cGyKAfTE8KBwN6fE7-DmmJr5uHfbLhgMIewsoLxVWm5sUcI4qTIfAJrYWu0xosgc6F0Ovy7WNwW7M5YMGPgQDBYKnKZjzrZqK0lGUW17scd1Su1FtYG2HY3KR6qLlgmbTD9LDNC9skuGK621rnRNbNPA_jZe-ozNx53VcY0&t=ffffffffce034dab)
10:11:22	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Dec%202023%2004:41:25%20GMT	https://www.cpsgaya.edu.in/MicrosoftAjaxNetwork.js	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/MicrosoftAjaxNetwork.de.delayed	(from https://www.cpsgaya.edu.in/ScriptResource.axd?d=irCPvTmp11IJGJaZm7vUDlfD62cGyKAfTE8KBwN6fE7-DmmJr5uHfbLhgMIewsoLxVWm5sUcI4qTIfAJrYWu0xosgc6F0Ovy7WNwW7M5YMGPgQDBYKnKZjzrZqK0lGUW17scd1Su1FtYG2HY3KR6qLlgmbTD9LDNC9skuGK621rnRNbNPA_jZe-ozNx53VcY0&t=ffffffffce034dab)
10:11:23	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Dec%202023%2004:41:27%20GMT	https://www.cpsgaya.edu.in/gallery/images/logo3.png	C:/Users/Admin/Desktop/try9571/three/www.cpsgaya.edu.in/gallery/images/logo3.df.delayed	(from https://www.cpsgaya.edu.in/gallery/annual-function-33)
